Crop,Temperature,Humidity,Rainfall,SoilMoisture,Pest,RiskPercentage
Cotton,25.223459595610528,85.51049241581325,90.97485162383312,51.663715251437885,Pink Bollworm,38.17
Soybean,30.793376198981523,55.372660822094325,211.52979638877795,46.785899338905494,Aphids,28.47
Grapes,22.1792901461868,65.81461743628122,244.01764650797608,22.841578728352932,Downy Mildew,38.25
Potato,20.450303385760044,69.86137647831163,142.8300038582757,57.65623062539825,Late Blight,40.67
Soybean,32.28660989266532,77.35638212844503,10.196253358879526,25.7504137594887,Aphids,43.02
Cotton,34.258909488966864,92.95651798756167,57.08890354471191,21.005491500958176,Pink Bollworm,28.05
Soybean,33.83748344453755,92.63330765508604,193.7208580632372,29.63675571121138,Aphids,40.18
Rice,26.96497617192729,62.66990537796863,126.25701153719174,11.524827392637723,Stem Borer,25.27
Grapes,33.2988439425342,87.58398835157116,105.71710226477177,35.857518114193866,Downy Mildew,34.8
Potato,31.111698007410087,89.20935896160398,190.82129755078978,46.130586241722476,Late Blight,28.18
Potato,25.069549688607182,73.49227174918374,82.69824785691391,47.74701000791645,Late Blight,33.17
Rice,22.073481301780056,69.95202260241521,244.9786081955951,21.294070646678794,Stem Borer,44.49
Cotton,26.494595747595596,53.551228382466334,121.96915149951487,45.108216432415624,Pink Bollworm,40.53
Potato,33.08159095619872,64.44685083287914,21.562292825991232,56.828280582900305,Late Blight,35.13
Soybean,28.6460832718045,89.6001563065098,81.07841596889514,45.808226908880556,Aphids,25.42
Grapes,24.36940620808258,57.235531806825996,202.80763960033946,21.13246176133927,Downy Mildew,48.7
Cotton,34.14947595868479,76.38861045344385,135.0072980651719,33.0516784048906,Pink Bollworm,33.04
Soybean,27.134825463873756,80.14037661333796,246.49789304266483,56.88822796591121,Aphids,54.49
Grapes,33.33695803557288,73.39245916460214,164.3610817943662,54.75333614681071,Downy Mildew,35.72
Soybean,34.42643717518203,70.78930310345915,150.2706663483039,45.4902356636186,Aphids,58.02
Rice,23.669244110783993,87.30654891193211,130.20389653602055,23.427857031032055,Stem Borer,51.06
Potato,28.283334202607698,83.04869103248379,80.72526714447525,34.06369759138025,Late Blight,44.69
Rice,26.07366221404766,59.918626992385065,240.41012307882602,35.57337700213087,Stem Borer,49.36
Soybean,26.165707903340873,67.75658820128581,101.79107461678124,30.45983218928249,Aphids,41.77
Grapes,28.15204804972045,74.85769079414358,33.69644622935952,34.80377392502656,Downy Mildew,26.76
Cotton,21.89203679443648,96.63228586705839,151.23750328692606,42.97450290622921,Pink Bollworm,36.07
Rice,33.634713378722964,81.89652447898328,192.29246738089685,28.42812345138569,Stem Borer,94.0
Potato,32.30691935237473,92.69742315072719,43.04856685643857,23.548160393560977,Late Blight,31.43
Soybean,24.063638348703066,92.7704081052144,7.971198802148027,13.804999449038714,Aphids,30.96
Grapes,22.998094619741654,61.59298069414242,199.485797313325,38.15632969460235,Downy Mildew,20.23
Cotton,26.43984148556293,70.39424634251795,28.48631736113588,43.80708943007286,Pink Bollworm,87.55
Cotton,30.813398285781467,86.4235472779296,0.013206733074200283,57.696040192336106,Pink Bollworm,52.57
Cotton,33.55972544883928,50.782164765371704,233.46469894643485,50.48942643440523,Pink Bollworm,53.49
Soybean,21.399310770829526,86.93890144592989,239.97917241052275,43.92736707090803,Aphids,42.82
Cotton,34.18444516623495,72.1468560867218,149.82339157761967,33.816914674718305,Pink Bollworm,57.31
Grapes,21.14127090148261,75.0559850412674,171.73811034635958,49.59532692111185,Downy Mildew,43.32
Grapes,33.63376616182181,97.09957234419358,16.07980579839588,30.11852697706872,Downy Mildew,20.94
Grapes,24.941249860616644,76.84341089853011,227.6987326274872,52.32771612327014,Downy Mildew,25.1
Soybean,21.395455621113435,79.46336693783336,133.02949311469567,23.318882071501193,Aphids,55.98
Grapes,33.9104961419233,70.13057191700813,222.57563927838007,29.19744471314863,Downy Mildew,49.47
Potato,27.13913326321586,56.12915782535915,231.98355030925538,32.704829668876826,Late Blight,49.38
Potato,25.50760721646938,50.94404392881173,25.13258967295898,34.81097397449622,Late Blight,47.6
Rice,25.021029898689186,84.77442295888252,174.65889735798902,45.19679536639154,Stem Borer,39.7
Soybean,33.723292251822556,74.45982589903078,112.56629837415954,19.96904095053135,Aphids,32.31
Potato,20.63501738777455,81.6767646808085,62.13393598177322,25.207762724273255,Late Blight,50.83
Cotton,24.90831774742181,62.10979460065711,42.26443728342644,48.742920109097795,Pink Bollworm,25.19
Rice,26.806306403755304,75.34650580385971,171.84747817142863,41.664174116649775,Stem Borer,90.27
Grapes,20.67127150889357,64.82203623896986,70.03352969384494,17.30084527960541,Downy Mildew,31.57
Grapes,24.646479712143552,76.09422309637391,165.92611973156403,29.055025680590703,Downy Mildew,48.78
Cotton,25.0424800786937,64.51418386573802,135.29701396425608,11.18581801528953,Pink Bollworm,23.19
Soybean,26.269543153797905,97.14563556958782,180.3779449608559,14.406328475027887,Aphids,53.85
Rice,30.984511559122716,80.54732628513266,205.07324015229435,30.205492387147856,Stem Borer,28.86
Grapes,27.68035083663139,77.4420877796737,134.58159300247803,38.253689574005264,Downy Mildew,57.95
Grapes,33.53368434644347,93.78585182794697,200.35420272715677,57.17140536326427,Downy Mildew,23.94
Rice,23.97684892168609,74.75279728272925,211.6336232808513,35.25828557613663,Stem Borer,49.92
Grapes,22.084398578733744,62.62069064882801,182.9440237594181,18.2367004443862,Downy Mildew,34.05
Cotton,23.97299386720357,67.49308471112393,177.0810122694926,28.39235905714005,Pink Bollworm,42.21
Potato,21.498978155816143,90.25088466173139,92.47215641203121,42.42670795166712,Late Blight,49.02
Soybean,23.144913831675506,94.2337492476675,154.05606290173824,31.436257087574074,Aphids,27.29
Cotton,34.1345140685181,87.75341020658126,52.00614068331222,26.885538736211224,Pink Bollworm,52.39
Cotton,30.435164948230085,88.28921463578621,110.3002755532331,45.82381313210835,Pink Bollworm,35.46
Cotton,23.168943754072945,81.633851742068,244.00348139969856,25.53004856976648,Pink Bollworm,38.44
Cotton,30.110020566047805,77.0753141061244,210.85694892726232,48.0871353234758,Pink Bollworm,22.33
Potato,34.97631850885661,87.62012268597337,215.9758290735283,42.55988560476732,Late Blight,54.25
Cotton,21.685744623930642,67.38689177796579,219.1052359011232,20.082760563344614,Pink Bollworm,23.13
Grapes,31.821784099178284,91.77430778216481,40.663054547475156,52.717299139135775,Downy Mildew,47.47
Grapes,27.80124024824876,91.51250963906925,104.81231232974145,19.699697811169862,Downy Mildew,31.39
Grapes,27.577460274399723,76.56653963365879,201.3952066103084,49.567636182616724,Downy Mildew,43.25
Potato,31.711782250482145,59.58867291468355,12.516131773323586,53.68169113173501,Late Blight,23.02
Cotton,23.70032644615996,84.76594748121923,102.36198440682729,53.81569849577544,Pink Bollworm,31.92
Grapes,20.178070200040388,65.0327820280372,144.5187622962079,28.796918770164666,Downy Mildew,41.39
Grapes,33.14897178252528,95.62425271151842,66.49351616352803,33.107023663495035,Downy Mildew,41.97
Potato,34.236686853323704,99.93086595821924,58.85181221038166,46.34899356729077,Late Blight,35.12
Cotton,20.121622953293198,50.46262612179512,115.14150189056393,34.41674565021673,Pink Bollworm,20.9
Soybean,30.303911251614537,64.70016942974766,139.97327538398736,25.04595365827094,Aphids,26.69
Soybean,26.107606078983128,61.61366823952504,133.70024422979202,19.941426514324,Aphids,40.34
Rice,22.360677723033014,83.54873547428924,188.484421110356,15.519711712496688,Stem Borer,38.71
Soybean,21.063075509823104,79.90912227710012,66.10107448241135,36.3812228419354,Aphids,40.7
Soybean,33.865315192907005,77.45416112843614,145.7496199295789,30.082656288219013,Aphids,57.96
Cotton,31.657788641594145,64.27026451514207,211.05239644405802,31.619818009254498,Pink Bollworm,53.15
Grapes,32.34332102440253,59.44350933814272,175.28528284589424,24.532148465326557,Downy Mildew,31.9
Cotton,24.44522115320871,86.27841237799741,57.45651044813402,10.045291762304512,Pink Bollworm,48.61
Grapes,22.567771157526877,55.224119765391734,59.379030148515035,28.9950261161352,Downy Mildew,39.04
Cotton,20.66855061068946,98.52866663136803,179.01576335488951,26.15970326621681,Pink Bollworm,32.75
Cotton,26.72813824052689,81.31224113815165,36.59326664724194,19.446490688247614,Pink Bollworm,54.38
Grapes,23.843823858336087,69.00974989875888,217.81796273752926,43.157391469991126,Downy Mildew,33.67
Potato,30.255493185869312,50.984160769070684,183.9106650028413,34.35080202581197,Late Blight,52.53
Rice,34.319564780097025,96.28942747472843,227.3162608638352,35.60849779669436,Stem Borer,34.41
Rice,26.97552987096009,84.49480016566804,220.99944421779668,20.349315150005978,Stem Borer,56.73
Soybean,32.22770347954834,98.94280075891173,220.0629433204218,23.996866484595333,Aphids,24.24
Rice,21.68361607987383,64.56116592891381,153.5459309961348,50.21601630485863,Stem Borer,55.97
Cotton,29.356300765538492,50.281565637402686,46.57919412963338,14.986310192668398,Pink Bollworm,34.53
Potato,27.52026490450619,52.16985892892804,87.11949394891383,18.95898373126613,Late Blight,45.88
Soybean,26.9640855398651,74.76588234669543,106.92294700836527,57.80098552432835,Aphids,28.59
Soybean,27.749963897658116,86.80086841826679,139.21110328364065,56.451044285840055,Aphids,35.12
Rice,26.95513708659767,54.42611576073642,152.24977776298212,24.4105984224053,Stem Borer,26.41
Soybean,28.16796939356762,76.61551316899553,18.967910306011888,44.91077267472364,Aphids,85.59
Potato,22.83525924119746,73.4717431077022,180.08072911963998,36.471787027063826,Late Blight,35.82
Rice,24.835076871214156,80.51969333220268,234.77717457756015,43.58724202387417,Stem Borer,22.99
Grapes,26.910274602232008,94.54120657553138,23.61560645027172,59.443785606877164,Downy Mildew,93.73
Soybean,21.17411721094814,96.67066602247775,90.78314756486556,52.23545835379313,Aphids,36.74
Soybean,26.612826690537737,81.71215454887712,193.61935481899584,11.689457547412431,Aphids,43.73
Rice,22.800994911460563,67.29747589316014,86.99216653880413,33.45301701105768,Stem Borer,33.37
Grapes,21.610416776760015,57.28143692627257,8.359496390274417,33.512454266437715,Downy Mildew,58.18
Soybean,21.73512835472175,97.3132246501541,183.34037868302337,41.874940146708155,Aphids,45.81
Grapes,32.40091472594423,55.34599321899107,126.18858089138543,44.854556913037925,Downy Mildew,43.47
Soybean,32.49168606534942,53.61358545056758,172.6752598747915,36.70138651923588,Aphids,35.17
Soybean,25.104124733510464,81.04163163870965,222.74884366106622,34.808796305055765,Aphids,52.99
Soybean,26.03234572765951,55.11972313965883,15.376434114659638,12.566718566183878,Aphids,35.21
Potato,25.05856626253763,85.89685118112848,185.70537539621645,12.54269844168699,Late Blight,28.84
Rice,24.113927752383496,77.38059920714048,36.12880597673757,16.697060970000017,Stem Borer,57.75
Rice,32.06304360946672,59.032745104558515,101.64195197637274,27.781099962878276,Stem Borer,51.64
Potato,27.65319374717183,56.392486849673354,184.74801578906096,29.844398911245946,Late Blight,30.52
Soybean,25.6324793303108,74.88782818034483,85.77887910425235,22.09528862958789,Aphids,35.94
Grapes,20.287593661248472,88.62489230481569,42.73622339189645,12.195230681531863,Downy Mildew,86.34
Cotton,31.609041932355083,90.69145657964216,123.37729566514999,20.268409234499266,Pink Bollworm,49.49
Soybean,30.49569615731506,62.31353670515866,225.85193896569825,15.21857290414145,Aphids,59.31
Grapes,32.90371716466197,84.39493227395376,234.6874720699582,46.11555841618539,Downy Mildew,27.62
Potato,26.632342071692175,53.575151216581766,97.41435557202885,47.08015098686043,Late Blight,35.46
Rice,24.954412632022013,79.7677861255156,218.05113224972376,12.379159627305622,Stem Borer,35.42
Soybean,22.37361112722894,84.76771253659348,26.43114010778372,43.24038792901223,Aphids,31.45
Grapes,22.98375220605837,96.81762789124926,4.631144186488967,31.888863594478448,Downy Mildew,20.87
Soybean,27.253895721564934,75.05236888972091,80.41561784868675,16.608088876251184,Aphids,35.06
Potato,30.08394409898849,89.11979043222296,132.68765059703557,39.49171972198778,Late Blight,28.02
Grapes,24.309954998414742,58.09478050261792,62.32383750115284,21.244339011276587,Downy Mildew,40.78
Grapes,28.440331336860943,97.24737104107523,48.892661775380766,42.0837855080748,Downy Mildew,52.69
Cotton,28.403621956745788,62.75018262505378,65.63755750500006,11.962652653549995,Pink Bollworm,32.22
Soybean,31.169055185050702,52.37588786035552,54.82382062620766,45.3116249265891,Aphids,51.31
Potato,26.829776150928925,84.90371692393245,96.98804216372301,17.995662251206376,Late Blight,35.93
Grapes,28.699517303047145,97.40266409264451,17.18773802216933,35.36970469224803,Downy Mildew,33.16
Rice,27.624675414150417,51.19877236882658,78.25633867539533,50.99340737635025,Stem Borer,42.16
Soybean,26.758737392241763,64.27625358576698,74.51063069783898,29.15507167952922,Aphids,53.42
Cotton,34.50819810212403,71.93276906751873,98.33820968694046,52.32753879099314,Pink Bollworm,37.08
Rice,28.28027258443477,61.54708322993722,185.8756339447688,36.59941591353909,Stem Borer,52.36
Rice,31.710990950430045,60.75023841350143,178.9088876394406,50.00272039756857,Stem Borer,33.84
Cotton,22.58913669353412,50.13160777897941,112.72591327328705,27.62163657694208,Pink Bollworm,42.2
Cotton,22.820616388831787,92.98327738332375,64.43880390702742,21.3214802543825,Pink Bollworm,39.23
Potato,27.482765356164116,60.75426143925464,67.96518168147894,18.485261957762248,Late Blight,48.74
Soybean,31.551335468811228,73.11642487296413,178.52175567125437,46.796769596872274,Aphids,25.53
Potato,34.49267037251805,91.05159735482155,51.12086529895588,19.30825178730351,Late Blight,25.03
Cotton,22.075678438128776,87.40808995143482,117.41356423790589,49.14670863699336,Pink Bollworm,49.85
Soybean,29.069190702578325,84.31833032893397,4.588931094785448,25.588882340251097,Aphids,45.51
Cotton,20.140174302293662,51.64884718412967,212.9719956175958,44.20124308460359,Pink Bollworm,30.61
Grapes,30.319442601780636,89.62283345696316,76.69857077752532,11.801868874959373,Downy Mildew,57.31
Rice,25.177697574434458,55.32408816423532,122.96421784828685,48.42338978320669,Stem Borer,28.87
Cotton,24.042350752000452,62.13574933992916,247.91826320791955,19.870186686527127,Pink Bollworm,43.02
Cotton,33.87896962485446,57.344828443888964,242.71354946692506,57.37386171978123,Pink Bollworm,55.38
Cotton,23.218347819950033,81.70275280054916,190.22286824031005,59.301396409821486,Pink Bollworm,27.22
Cotton,31.490388492789446,66.94005849635565,43.90661639200058,31.068847060692747,Pink Bollworm,51.75
Cotton,26.97274705556078,76.87615501015242,248.7898525500303,29.9554649778713,Pink Bollworm,44.62
Potato,25.478663024230578,69.63928231643524,173.91018836135203,56.894348804744176,Late Blight,41.69
Cotton,31.525998934231698,54.46032794084819,52.78950935798174,35.10658204597662,Pink Bollworm,20.8
Grapes,23.792824681438383,75.87006449124831,3.740299564075178,23.227314311302084,Downy Mildew,40.56
Grapes,28.597238719718685,96.28758465276528,161.33640581265198,30.736790126499688,Downy Mildew,57.21
Soybean,31.773244750816914,60.00044605563738,32.71059033720494,43.790581787136645,Aphids,42.4
Grapes,31.845104206891335,86.94025250393432,156.30288346437877,59.31910858144461,Downy Mildew,41.34
Rice,21.6965863475258,91.41367824079941,62.96334058642724,48.865107407195914,Stem Borer,58.28
Soybean,30.45193270946512,79.80150804749006,115.09654391876015,28.220493299770162,Aphids,34.12
Soybean,29.545590585643858,87.56365584688729,169.6292673711036,19.920505059678135,Aphids,39.76
Soybean,31.874601082745947,73.7852039094528,134.15581993387346,48.55680240854111,Aphids,46.45
Rice,26.14017381323589,94.77063555971094,40.641767165869645,59.77582242951624,Stem Borer,24.75
Grapes,20.224249566563582,94.50094505743823,61.23837709148902,46.484981372336044,Downy Mildew,52.44
Potato,32.88479586548175,99.57971178320834,73.50992750999977,45.51216709636296,Late Blight,24.62
Soybean,26.10213937035274,92.39858466562953,91.91451151477709,39.554769026780704,Aphids,40.15
Soybean,29.689272966680676,98.64471946938474,13.93388162535053,38.698075875081486,Aphids,54.52
Potato,27.220740676226413,53.92635929707864,140.1348381041927,26.60369454119102,Late Blight,26.2
Rice,32.7355176992521,76.07997564955608,233.31910309476666,50.30082523015345,Stem Borer,47.72
Rice,20.07538255047968,71.3911728319125,49.37157041300807,55.53989555244339,Stem Borer,26.98
Cotton,24.29090077488928,75.84183838672496,65.84090474951981,20.493233863956057,Pink Bollworm,43.96
